transaction_id,customer_id,product_id,quantity,purchase_date,purchased,age,gender,city,annual_income,signup_date,loyalty_score,is_active,category,price,discount,stock_qty,rating,age_missing,annual_income_missing,loyalty_score_missing,iso_outlier,days_since_last_purchase,days_since_signup,signup_year,signup_month,transaction_id_numeric,income_group,income_group_ord,total_purchase_value,purchase_per_day,log_total_purchase,log_income,sqrt_loyalty_score,recency_inverse,purchase_value_power,income_bin,frequent_buyer
T00406,447,28,3,2022-01-13,1,46.36172450052576,Other,Rajkot,1412591.0,2020-01-16,52.08,1,Clothing,2710.87,10,470,3.4,0,0,0,1,1501,2229,2020,1,406.0,High,2,-73193.48999999999,-32.83691790040376,0.0,14.16093687262505,7.216647421067486,0.0006657789613848203,-0.7055562162936491,High,0
T00408,365,70,1,2022-01-18,1,33.0,Other,Mumbai,258877.0,2021-11-30,70.1,1,Clothing,2516.66,15,15,2.2,0,0,0,1,1496,1545,2021,11,408.0,Low,0,-35233.24,-22.804686084142393,0.0,12.464112187235276,8.372574275573792,0.0006680026720106881,-0.04547538827346143,Low,0
T00409,446,81,4,2023-11-25,1,49.0,Other,Rajkot,2301710.0,2023-06-22,31.73,1,Clothing,3546.64,15,127,2.2,0,0,0,1,820,976,2023,6,409.0,Very High,3,-198611.84,-203.49573770491804,0.0,14.6491633173767,5.632938842203065,0.001218026796589525,-2.6733888823186955,Very High,0
T00410,822,58,1,2022-04-23,0,55.0,Other,Vadodara,1235834.0,2021-06-17,91.0,1,Toys,3847.93,20,280,2.1,0,0,0,1,1401,1711,2021,6,410.0,High,2,-73110.67,-42.72978959672706,0.0,14.027257412942872,9.539392014169456,0.0007132667617689016,-0.7041682805126689,High,0
T00413,835,22,2,2022-10-22,1,49.0,Other,Mumbai,1912650.0,2019-01-26,28.2,0,Clothing,2891.78,5,169,1.9,0,0,0,1,1219,2584,2019,1,413.0,Very High,3,-23134.24,-8.952879256965945,0.0,14.46400079581447,5.310367218940701,0.000819672131147541,0.1799254057393131,Very High,1
T00414,33,13,2,2022-07-08,0,46.36172450052576,Male,Vadodara,1382916.0,2019-12-01,53.4,1,Groceries,821.97,20,273,2.9,0,0,0,1,1325,2275,2019,12,414.0,High,2,-31234.86,-13.729608791208792,0.0,14.139705594384639,7.307530362578044,0.0007541478129713424,0.027853859255660616,High,0
T00415,8,70,4,2023-03-02,1,66.0,Male,Mumbai,487649.0,2021-04-03,49.98,1,Clothing,2516.66,15,15,2.2,0,0,0,1,1088,1786,2021,4,415.0,Medium,1,-140932.96,-78.90983202687569,0.0,13.097353214400162,7.069653456853454,0.0009182736455463728,-1.794837707801339,Low,0
T00416,745,4,3,2022-03-20,1,72.0,Other,Mumbai,293990.0,2022-05-07,88.66,1,Toys,1696.13,20,79,4.4,0,0,0,1,1435,1387,2022,5,416.0,Low,0,-96679.41,-69.70397260273973,0.0,12.591304433607357,9.415943925066674,0.0006963788300835655,-1.092645998103736,Low,0
T00417,855,9,3,2023-10-20,0,69.0,Female,Delhi,1787119.0,2018-02-28,88.67,0,Groceries,630.48,10,463,3.6,0,0,0,1,856,2916,2018,2,417.0,Very High,3,-17022.96,-5.837777777777777,0.0,14.396115943537806,9.416474924301557,0.0011668611435239206,0.2986925563589612,High,1
T00418,384,47,1,2022-07-01,1,72.0,Female,Surat,1782707.0,2019-01-15,48.3,1,Toys,3240.34,10,428,1.3,0,0,0,1,1332,2595,2019,1,418.0,Very High,3,-29163.06,-11.238173410404626,0.0,14.39364411450491,6.9498201415576215,0.0007501875468867217,0.06626592207903977,High,1
T00419,995,96,1,2023-05-14,1,46.0,Male,Ahmedabad,1280302.0,2019-02-22,62.62,1,Toys,2503.56,15,408,1.6,0,0,0,1,1015,2557,2019,2,419.0,High,2,-35049.84,-13.707407117716071,0.0,14.062607326632337,7.913279977354523,0.000984251968503937,-0.04213350257156806,High,0
T00420,921,95,2,2024-03-08,1,67.0,Female,Delhi,2221142.0,2020-05-27,48.16,1,Books,2908.33,5,320,1.7,0,0,0,1,716,2097,2020,5,420.0,Very High,3,-23266.64,-11.09520267048164,0.0,14.61353248621589,6.9397406291589885,0.001394700139470014,0.17739569534231286,Very High,1
T00421,523,48,1,2024-02-01,1,71.0,Other,Mumbai,680636.0,2020-05-24,93.03,1,Groceries,1241.05,5,166,1.6,0,0,0,1,752,2100,2020,5,421.0,Medium,1,-4964.2,-2.3639047619047617,0.0,13.430784403367936,9.645206063117573,0.0013280212483399733,0.5513923609389113,Medium,1
T00422,787,81,4,2024-05-15,1,25.0,Male,Surat,1841881.0,2018-03-12,10.86,1,Clothing,3546.64,15,127,2.2,0,0,0,1,648,2904,2018,3,422.0,Very High,3,-198611.84,-68.39250688705233,0.0,14.426298432941934,3.295451410656816,0.0015408320493066256,-2.6733888823186955,Very High,0
T00424,638,65,1,2023-12-09,1,53.0,Female,Rajkot,1567600.0,2020-07-01,39.46,0,Clothing,2660.2,20,130,4.0,0,0,0,1,806,2062,2020,7,424.0,Very High,3,-50543.799999999996,-24.51202715809893,0.0,14.265056983225247,6.281719509815764,0.0012391573729863693,-0.31837328362377915,High,0
T00425,52,41,1,2024-04-14,0,46.36172450052576,Other,Surat,1697646.0,2020-12-12,7.054,1,Toys,3021.53,10,7,3.2,0,0,0,1,679,1898,2020,12,425.0,Very High,3,-27193.77,-14.32759220231823,0.0,14.344753732603747,2.6559367462347443,0.0014705882352941176,0.10306730027923898,High,0
T00426,64,70,1,2022-03-12,0,40.0,Female,Surat,1223201.6884210526,2018-07-26,93.55,1,Clothing,2516.66,15,15,2.2,0,0,0,1,1443,2768,2018,7,426.0,High,2,-35233.24,-12.728771676300576,0.0,14.016983131453513,9.67212489580237,0.0006925207756232687,-0.04547538827346143,Medium,1
T00427,419,78,1,2022-09-05,1,51.0,Female,Vadodara,237616.0,2021-12-28,42.16,1,Groceries,529.99,0,140,3.2,0,0,0,1,1266,1517,2021,12,427.0,Low,0,529.99,0.3493671720500989,6.274743188672893,12.37841541273268,6.49307323229917,0.0007892659826361484,0.7377312758150374,Low,1
T00429,306,92,2,2023-09-10,0,46.36172450052576,Female,Surat,1982485.0,2021-06-23,85.2,1,Clothing,3091.76,0,117,2.8,0,0,0,1,896,1705,2021,6,429.0,Very High,3,6183.52,3.6266979472140766,8.729804674701015,14.499862170675538,9.23038460737146,0.0011148272017837235,1.5846279070632479,Very High,1
T00431,86,22,4,2022-10-23,1,70.0,Other,Delhi,442112.0,2018-04-02,91.11,0,Clothing,2891.78,5,169,1.9,0,0,0,1,1218,2883,2018,4,431.0,Medium,1,-46268.48,-16.048727020464796,0.0,12.999320784493978,9.54515583948214,0.0008203445447087777,-0.24326330023847934,Low,0
T00434,922,56,3,2023-05-21,0,32.0,Male,Vadodara,1908989.0,2022-03-14,51.41,0,Books,1147.25,5,469,1.8,0,0,0,1,1008,1441,2022,3,434.0,Very High,3,-13767.0,-9.55378209576683,0.0,14.462084864349482,7.170076708097341,0.0009910802775024777,0.36390091399297597,Very High,1
T00436,623,75,1,2022-03-09,1,35.0,Female,Mumbai,1019245.0,2020-10-26,67.19,0,Books,2672.75,5,430,3.2,0,0,0,1,1446,1945,2020,10,436.0,High,2,-10691.0,-5.4966580976863755,0.0,13.834573696219543,8.196950652529269,0.000691085003455425,0.42715235113781913,Medium,1
T00439,827,3,2,2022-02-21,1,66.0,Male,Rajkot,2186208.0,2021-04-16,14.53,0,Toys,2617.55,20,192,1.9,0,0,0,1,1462,1773,2021,4,439.0,Very High,3,-99466.90000000001,-56.10090242526791,0.0,14.597679551565628,3.8118237105091834,0.000683526999316473,-1.137822273108789,Very High,0
T00441,6,18,4,2022-12-29,1,46.36172450052576,Other,Ahmedabad,604777.0,2022-05-29,79.39,1,Toys,1049.25,20,166,1.5,0,0,0,1,1151,1365,2022,5,441.0,Medium,1,-79743.0,-58.41978021978022,0.0,13.312616727524475,8.91010662113535,0.0008680555555555555,-0.8147659164337926,Low,0
T00442,266,9,2,2024-03-07,0,20.0,Female,Ahmedabad,2241041.0,2022-12-01,7.47,1,Groceries,630.48,10,463,3.6,0,0,0,1,717,1179,2022,12,442.0,Very High,3,-11348.64,-9.625648854961831,0.0,14.622451494240641,2.7331300737432898,0.001392757660167131,0.4134720098609549,Very High,1
T00444,96,60,3,2024-04-25,1,72.0,Other,Mumbai,595381.0,2019-01-08,68.69,0,Clothing,529.99,10,253,4.8,0,0,0,1,668,2602,2019,1,444.0,Medium,1,-14309.73,-5.499511913912375,0.0,13.296958495329868,8.287943049997388,0.0014947683109118087,0.352918885335945,Low,1
T00445,54,30,1,2023-06-05,1,34.0,Female,Vadodara,1911501.0,2021-03-11,21.91,1,Groceries,1889.88,15,487,2.0,0,0,0,1,993,1809,2021,3,445.0,Very High,3,-26458.32,-14.625936981757878,0.0,14.463399878416775,4.6808118953873805,0.001006036217303823,0.11688822314029405,Very High,0
T00449,26,16,3,2022-10-25,0,46.36172450052576,Other,Vadodara,237616.0,2020-12-14,7.054,1,Clothing,2613.84,0,178,2.5,0,0,0,1,1216,1896,2020,12,449.0,Low,0,7841.52,4.135822784810127,8.967315490268787,12.37841541273268,2.6559367462347443,0.0008216926869350862,1.85899415220578,Low,1
T00450,202,88,3,2023-03-11,1,46.36172450052576,Male,Surat,1376777.0,2019-02-09,25.73,1,Toys,2144.89,15,258,4.7,0,0,0,1,1079,2570,2019,2,450.0,High,2,-90085.38,-35.052677042801555,0.0,14.13525654466987,5.07247474118896,0.000925925925925926,-0.9851757703933927,High,0
T00452,838,51,2,2023-11-22,1,46.36172450052576,Female,Surat,454696.0,2020-12-07,7.054,1,Groceries,1250.97,15,158,1.5,0,0,0,1,823,1903,2020,12,452.0,Medium,1,-35027.16,-18.406284813452444,0.0,13.027386542034574,2.6559367462347443,0.0012135922330097086,-0.041720092674035834,Low,0
T00454,229,13,2,2022-05-08,1,67.0,Other,Surat,1223201.6884210526,2020-02-24,68.96,1,Groceries,821.97,20,273,2.9,0,0,0,1,1386,2190,2020,2,454.0,High,2,-31234.86,-14.262493150684932,0.0,14.016983131453513,8.304215796810677,0.0007209805335255948,0.027853859255660616,Medium,0
T00456,570,77,3,2023-02-15,1,45.0,Male,Mumbai,1223201.6884210526,2020-08-17,71.53,1,Toys,1098.07,15,433,2.9,0,0,0,1,1103,2015,2020,8,456.0,High,2,-46118.94,-22.88781141439206,0.0,14.016983131453513,8.457541013793549,0.0009057971014492754,-0.24062217807409306,Medium,0
T00457,561,77,1,2024-04-19,1,66.0,Other,Mumbai,1413998.0,2022-03-15,19.73,1,Toys,1098.07,15,433,2.9,0,0,0,1,674,1440,2022,3,457.0,High,2,-15372.98,-10.675680555555555,0.0,14.161932418224827,4.441846462902562,0.0014814814814814814,0.33154004157623385,High,1
T00458,458,17,4,2022-03-06,0,67.0,Male,Mumbai,2044027.0,2021-05-19,71.73,0,Toys,1098.17,15,163,2.9,0,0,0,1,1449,1740,2021,5,458.0,Very High,3,-61497.520000000004,-35.34340229885058,0.0,14.530432928842044,8.469356528095863,0.000689655172413793,-0.5076582083333316,Very High,0
T00460,326,95,2,2022-08-29,0,35.0,Female,Ahmedabad,1323459.0,2021-07-17,76.42,1,Books,2908.33,5,320,1.7,0,0,0,1,1273,1681,2021,7,460.0,High,2,-23266.64,-13.840951814396192,0.0,14.09576007729873,8.741853350405737,0.0007849293563579278,0.17739569534231286,High,0
T00461,174,22,3,2023-01-04,1,21.0,Male,Rajkot,1302864.0,2018-05-12,36.57,0,Clothing,2891.78,5,169,1.9,0,0,0,1,1145,2843,2018,5,461.0,High,2,-34701.36,-12.205895181146676,0.0,14.080076243678771,6.047313453096342,0.0008726003490401396,-0.03577804242142762,High,1
T00464,660,17,1,2023-03-07,0,24.0,Male,Rajkot,944976.0,2023-05-05,17.44,1,Toys,1098.17,15,163,2.9,0,0,0,1,1083,1024,2023,5,464.0,High,2,-15374.380000000001,-15.014042968750001,0.0,13.758915867555352,4.17612260356422,0.0009225092250922509,0.33151200547905524,Medium,0
T00466,651,23,4,2024-04-10,1,27.0,Other,Delhi,1845114.0,2022-08-18,56.05,0,Clothing,2555.84,20,60,1.3,0,0,0,1,683,1284,2022,8,466.0,Very High,3,-194243.84000000003,-151.28024922118382,0.0,14.428052164137599,7.486654793697917,0.0014619883040935672,-2.607995545459615,Very High,0
T00467,350,43,2,2023-11-28,1,56.0,Other,Delhi,1507208.0,2020-05-10,52.97,1,Clothing,3245.51,20,342,2.2,0,0,0,1,817,2114,2020,5,467.0,Very High,3,-123329.38,-58.33934720908231,0.0,14.225770154123987,7.2780491891715045,0.0012224938875305623,-1.5190627660550033,High,0
T00468,668,28,2,2024-04-07,1,30.0,Male,Ahmedabad,609853.0,2019-06-23,81.7,1,Clothing,2710.87,10,470,3.4,0,0,0,1,686,2436,2019,6,468.0,Medium,1,-48795.659999999996,-20.03105911330049,0.0,13.32097486323979,9.038805230781334,0.001455604075691412,-0.2877527879119658,Low,0
T00469,914,60,4,2023-09-03,0,72.0,Other,Vadodara,1111293.0,2021-07-07,54.8,1,Clothing,529.99,10,253,4.8,0,0,0,1,903,1691,2021,7,469.0,High,2,-19079.64,-11.283051448846836,0.0,13.921035660077006,7.402702209328699,0.0011061946902654867,0.2582513509777819,Medium,1
T00470,92,22,1,2023-07-28,0,23.0,Female,Vadodara,1458849.0,2022-12-23,23.65,1,Clothing,2891.78,5,169,1.9,0,0,0,1,940,1157,2022,12,470.0,High,2,-11567.12,-9.997510803802939,0.0,14.193159012075663,4.863126566315131,0.0010626992561105207,0.40894741190035966,High,1
T00471,916,4,1,2022-10-13,0,31.0,Other,Rajkot,420363.0,2021-06-03,24.48,1,Toys,1696.13,20,79,4.4,0,0,0,1,1228,1725,2021,6,471.0,Medium,1,-32226.47,-18.682011594202898,0.0,12.94887628158751,4.947726750741193,0.0008136696501220504,0.00957291751347431,Low,0
T00472,693,18,3,2023-06-18,0,61.0,Male,Vadodara,1206722.0,2021-08-31,58.2,0,Toys,1049.25,20,166,1.5,0,0,0,1,980,1636,2021,8,472.0,High,2,-59807.25,-36.55699877750611,0.0,14.003418979127002,7.628892449104261,0.0010193679918450561,-0.4787191413836825,Medium,0
T00473,901,30,2,2023-04-04,0,54.0,Other,Ahmedabad,2301710.0,2020-09-21,24.94,0,Groceries,1889.88,15,487,2.0,0,0,0,1,1055,1980,2020,9,473.0,Very High,3,-52916.64,-26.725575757575758,0.0,14.6491633173767,4.993996395673509,0.000946969696969697,-0.35974378184770567,Very High,0
T00476,745,96,3,2023-02-17,1,72.0,Other,Mumbai,293990.0,2022-05-07,88.66,1,Toys,2503.56,15,408,1.6,0,0,0,1,1101,1387,2022,5,476.0,Low,0,-105149.52,-75.81075702956021,0.0,12.591304433607357,9.415943925066674,0.0009074410163339383,-1.2294769040619717,Low,0
T00477,67,98,2,2023-05-14,1,56.0,Other,Mumbai,649247.0,2020-03-21,30.03,1,Toys,529.99,15,271,2.2,0,0,0,1,1015,2164,2020,3,477.0,Medium,1,-14839.720000000001,-6.8575415896487995,0.0,13.383570049042776,5.479963503528103,0.000984251968503937,0.3422404726672763,Medium,1
T00478,610,77,2,2023-03-01,1,65.0,Female,Mumbai,1789613.0,2022-12-03,30.45,1,Toys,1098.07,15,433,2.9,0,0,0,1,1089,1177,2022,12,478.0,Very High,3,-30745.96,-26.122310960067967,0.0,14.39751051210466,5.518151864528558,0.0009174311926605505,0.03689132472355127,High,0
T00479,421,58,3,2023-07-08,1,46.0,Female,Delhi,1944223.0,2023-04-29,18.39,1,Toys,3847.93,20,280,2.1,0,0,0,1,960,1030,2023,4,479.0,Very High,3,-219332.00999999998,-212.9436990291262,0.0,14.480373483701925,4.288356328478313,0.001040582726326743,-2.981420802770526,Very High,0
T00480,791,54,3,2023-09-02,0,60.0,Male,Surat,620150.0,2020-09-07,45.84,1,Clothing,719.93,15,389,2.5,0,0,0,1,904,1994,2020,9,480.0,Medium,1,-30237.059999999998,-15.164022066198594,0.0,13.337718275755277,6.770524351924303,0.0011049723756906078,0.04631594720168061,Low,0
T00481,73,73,1,2023-06-27,1,28.0,Female,Mumbai,398658.0,2022-08-06,68.88,1,Groceries,1695.89,15,454,4.5,0,0,0,1,971,1296,2022,8,481.0,Medium,1,-23742.460000000003,-18.319799382716052,0.0,12.89586169387046,8.299397568498572,0.00102880658436214,0.16831789592400345,Low,0
T00482,672,74,4,2022-06-07,0,64.0,Male,Rajkot,237616.0,2018-08-30,45.07,1,Groceries,1192.1,10,427,3.2,0,0,0,1,1356,2733,2018,8,482.0,Low,0,-42915.6,-15.702744237102085,0.0,12.37841541273268,6.71341939699882,0.0007369196757553427,-0.18380505299036176,Low,0
T00486,531,7,2,2022-05-02,0,52.0,Other,Vadodara,489899.0,2023-03-12,32.99,0,Groceries,1388.41,0,188,4.8,0,0,0,1,1392,1078,2023,3,486.0,Medium,1,2776.82,2.575899814471243,7.9294217263985995,13.101956567626667,5.7436921923097515,0.0007178750897343862,1.0502310829288233,Low,1
T00487,588,45,4,2022-09-30,0,30.0,Female,Surat,1214685.0,2018-07-23,45.1,1,Clothing,3844.32,20,221,1.6,0,0,0,1,1241,2771,2018,7,487.0,High,2,-292168.32,-105.43786358715265,0.0,14.0099961651424,6.715653356152326,0.0008051529790660225,-4.039938259047569,Medium,0
T00489,159,53,1,2023-02-02,0,51.0,Female,Ahmedabad,237616.0,2021-10-15,35.65,1,Books,698.7,0,497,1.1,0,0,0,1,1116,1591,2021,10,489.0,Low,0,698.7,0.4391577624135764,6.550651671751851,12.37841541273268,5.9707620954112715,0.0008952551477170994,0.7588746020693953,Low,1
T00490,906,12,2,2023-04-16,1,49.0,Female,Mumbai,866240.0,2022-07-24,29.09,0,Home,1131.96,5,445,4.8,0,0,0,1,1043,1309,2022,7,490.0,High,2,-9055.68,-6.918013750954928,0.0,13.671918439821889,5.3935146240647205,0.0009578544061302681,0.46160432236504345,Medium,1
T00491,735,70,3,2022-07-26,1,67.0,Female,Mumbai,534306.0,2022-08-04,91.02,1,Clothing,2516.66,15,15,2.2,0,0,0,1,1307,1298,2022,8,491.0,Medium,1,-105699.72,-81.43275808936826,0.0,13.188725859114019,9.540440241414439,0.0007645259938837921,-1.2383205486713134,Low,0
T00494,867,51,2,2022-10-05,1,54.0,Other,Delhi,2297556.0,2021-05-07,15.07,1,Groceries,1250.97,15,158,1.5,0,0,0,1,1236,1752,2021,5,494.0,Very High,3,-35027.16,-19.992671232876713,0.0,14.647356942479853,3.8820097887563345,0.0008084074373484236,-0.041720092674035834,Very High,0
T00495,315,57,1,2023-07-22,0,40.0,Female,Mumbai,1550901.0,2021-02-05,87.68,1,Toys,2336.65,15,29,2.6,0,0,0,1,946,1843,2021,2,495.0,Very High,3,-32713.100000000002,-17.749918610960393,0.0,14.254347255120509,9.3637599285757,0.0010559662090813093,0.0006251864533909939,High,0
T00496,200,84,1,2024-06-05,1,70.0,Female,Vadodara,2011200.0,2018-01-29,40.73,0,Books,849.78,5,133,1.2,0,0,0,1,627,2946,2018,1,496.0,Very High,3,-3399.12,-1.1538085539714866,0.0,14.51424261403359,6.38200595424354,0.0015923566878980893,0.5877846879380778,Very High,1
T00497,398,84,2,2023-07-23,1,58.0,Male,Ahmedabad,237616.0,2020-09-23,91.01,1,Books,849.78,5,133,1.2,0,0,0,1,945,1978,2020,9,497.0,Low,0,-6798.24,-3.4369261880687563,0.0,12.37841541273268,9.539916142189092,0.0010570824524312897,0.5103840961461533,Low,1
T00498,459,39,2,2023-04-27,1,20.0,Other,Ahmedabad,972649.0,2021-12-03,45.65,1,Books,663.71,15,434,3.0,0,0,0,1,1032,1542,2021,12,498.0,High,2,-18583.88,-12.051802853437096,0.0,13.787779584225962,6.756478372643548,0.000968054211035818,0.2679520170384144,Medium,1
T00502,860,93,1,2024-06-15,1,51.0,Other,Mumbai,872913.0,2020-09-08,59.07,1,Groceries,596.84,5,225,3.2,0,0,0,1,617,1993,2020,9,502.0,High,2,-2387.36,-1.1978725539387858,0.0,13.679592319087208,7.685701009016679,0.0016181229773462784,0.612318778284741,Medium,1
T00503,102,30,2,2024-03-30,1,20.0,Male,Ahmedabad,645057.0,2021-09-03,12.42,0,Groceries,1889.88,15,487,2.0,0,0,0,1,694,1633,2021,9,503.0,Medium,1,-52916.64,-32.404556031843235,0.0,13.377095514215746,3.5242020373412193,0.0014388489208633094,-0.35974378184770567,Low,0
T00504,418,47,2,2024-05-02,0,56.0,Other,Mumbai,2301710.0,2021-11-05,19.07,1,Toys,3240.34,10,428,1.3,0,0,0,1,661,1570,2021,11,504.0,Very High,3,-58326.12,-37.1503949044586,0.0,14.6491633173767,4.36692111217961,0.0015105740181268882,-0.45328394784271175,Very High,0
T00505,883,63,3,2023-04-22,1,32.0,Other,Rajkot,1339611.0,2023-04-02,65.79,1,Groceries,1408.51,10,345,4.0,0,0,0,1,1037,1057,2023,4,505.0,High,2,-38029.77,-35.9789687795648,0.0,14.107890577759944,8.111103500757466,0.0009633911368015414,-0.09619382527114617,High,0
T00506,589,56,4,2023-12-11,1,72.0,Male,Vadodara,1223201.6884210526,2021-07-26,87.66,0,Books,1147.25,5,469,1.8,0,0,0,1,804,1672,2021,7,506.0,High,2,-18356.0,-10.97846889952153,0.0,14.016983131453513,9.36269192059634,0.0012422360248447205,0.27242088049681984,Medium,1
T00508,122,11,1,2022-06-28,1,58.0,Male,Delhi,1518609.0,2019-07-06,50.70416578108395,1,Groceries,1509.99,5,156,2.5,0,0,0,1,1335,2423,2019,7,508.0,Very High,3,-6039.96,-2.492761040033017,0.0,14.233306000752101,7.1206857662084735,0.0007485029940119761,0.5271628417188765,High,1
T00510,937,23,1,2022-08-07,1,25.0,Male,Rajkot,447813.0,2021-04-03,70.85,1,Clothing,2555.84,20,60,1.3,0,0,0,1,1295,1786,2021,4,510.0,Medium,1,-48560.96000000001,-27.189787234042555,0.0,13.012133246615209,8.417244204607586,0.0007716049382716049,-0.28363232356244183,Low,0
T00511,281,12,4,2024-02-28,1,36.0,Female,Delhi,237616.0,2020-04-22,67.32,1,Home,1131.96,5,445,4.8,0,0,0,1,725,2132,2020,4,511.0,Low,0,-18111.36,-8.49500938086304,0.0,12.37841541273268,8.204876598706406,0.0013774104683195593,0.2772254759543671,Low,1
T00514,273,18,1,2024-06-09,1,65.0,Female,Mumbai,727814.0,2019-10-11,41.92,1,Toys,1049.25,20,166,1.5,0,0,0,1,623,2326,2019,10,514.0,Medium,1,-19935.75,-8.570829750644885,0.0,13.497802174005521,6.474565622495458,0.0016025641025641025,0.24156682988379996,Medium,1
T00516,291,18,3,2022-02-23,0,72.0,Male,Vadodara,1680635.0,2022-04-28,49.94,1,Toys,1049.25,20,166,1.5,0,0,0,1,1460,1396,2022,4,516.0,Very High,3,-59807.25,-42.841869627507165,0.0,14.33468285116793,7.066823897621901,0.0006844626967830253,-0.4787191413836825,High,0
T00517,695,35,2,2023-11-11,1,39.0,Other,Delhi,1038810.0,2022-03-03,7.054,1,Groceries,1662.07,20,221,2.9,0,0,0,1,834,1452,2022,3,517.0,High,2,-63158.659999999996,-43.4976997245179,0.0,13.853587347855983,2.6559367462347443,0.0011976047904191617,-0.5360101626410232,Medium,0
T00519,93,92,4,2024-04-27,1,67.0,Male,Vadodara,500432.0,2019-05-22,48.82,1,Clothing,3091.76,0,117,2.8,0,0,0,1,666,2468,2019,5,519.0,Medium,1,12367.04,5.010956239870341,9.422871004974626,13.123229002642676,6.987131027825369,0.0014992503748125937,2.6392857020926965,Low,1
T00520,163,8,1,2022-03-06,1,46.36172450052576,Other,Delhi,2149319.0,2020-10-31,89.14,1,Clothing,2620.99,0,163,3.2,0,0,0,1,1449,1940,2020,10,520.0,Very High,3,2620.99,1.3510257731958761,7.87168885043384,14.580662071007305,9.441398201537737,0.000689655172413793,1.0271023393604937,Very High,1
T00526,714,28,3,2024-06-07,0,72.0,Male,Ahmedabad,865059.0,2021-10-15,50.70416578108395,1,Clothing,2710.87,10,470,3.4,0,0,0,1,625,1591,2021,10,526.0,High,2,-73193.48999999999,-46.004707730986794,0.0,13.670554147670284,7.1206857662084735,0.001597444089456869,-0.7055562162936491,Medium,0
T00528,3,30,1,2023-06-19,0,42.0,Other,Surat,2301710.0,2020-04-26,11.74,1,Groceries,1889.88,15,487,2.0,0,0,0,1,979,2128,2020,4,528.0,Very High,3,-26458.32,-12.433421052631578,0.0,14.6491633173767,3.4263683398023628,0.0010204081632653062,0.11688822314029405,Very High,1
T00532,306,70,2,2022-04-18,1,46.36172450052576,Female,Surat,1982485.0,2021-06-23,85.2,1,Clothing,2516.66,15,15,2.2,0,0,0,1,1406,1705,2021,6,532.0,Very High,3,-70466.48,-41.3293137829912,0.0,14.499862170675538,9.23038460737146,0.0007107320540156361,-0.6597600980474662,Very High,0
T00535,378,14,3,2024-03-24,1,43.0,Female,Vadodara,237616.0,2019-02-09,37.3,0,Books,737.42,0,29,4.8,0,0,0,1,700,2570,2019,2,535.0,Low,0,2212.2599999999998,0.8608015564202334,7.702221820723355,12.37841541273268,6.107372593840988,0.0014265335235378032,0.967204016898729,Low,1
T00538,247,58,2,2023-08-13,1,64.0,Male,Rajkot,2237033.0,2020-12-13,47.42,1,Toys,3847.93,20,280,2.1,0,0,0,1,924,1897,2020,12,538.0,Very High,3,-146221.34,-77.0803057459146,0.0,14.620661439283898,6.8862181202747275,0.001081081081081081,-1.8768952879800236,Very High,0
T00539,874,9,1,2022-01-16,1,43.0,Female,Rajkot,770007.0,2023-02-22,25.77,1,Groceries,630.48,10,463,3.6,0,0,0,1,1498,1096,2023,2,539.0,Medium,1,-5674.32,-5.177299270072992,0.0,13.554156183386285,5.076416058598822,0.00066711140760507,0.5353381308461289,Medium,1
T00540,707,25,2,2022-11-23,1,50.0,Female,Delhi,1800299.0,2023-05-09,39.51,1,Toys,1624.24,15,11,3.1,0,0,0,1,1187,1020,2023,5,540.0,Very High,3,-45478.72,-44.58698039215686,0.0,14.403463875645715,6.285698051927088,0.0008417508417508417,-0.2293037394494084,High,0
T00542,685,47,4,2023-10-21,1,26.0,Male,Vadodara,1508165.0,2020-03-18,61.05,1,Toys,3240.34,10,428,1.3,0,0,0,1,855,2167,2020,3,542.0,Very High,3,-116652.24,-53.83121365943701,0.0,14.226404901067323,7.813449942247022,0.0011682242990654205,-1.413310387725519,High,0
T00543,153,4,1,2022-01-02,0,20.0,Other,Rajkot,1807933.0,2020-02-03,62.89,1,Toys,1696.13,20,79,4.4,0,0,0,1,1512,2211,2020,2,543.0,Very High,3,-32226.47,-14.575517865219359,0.0,14.407695314843178,7.930321557162736,0.0006609385327164573,0.00957291751347431,High,0
T00544,963,45,4,2022-01-10,0,33.0,Male,Rajkot,399524.0,2018-11-25,16.58,1,Clothing,3844.32,20,221,1.6,0,0,0,1,1504,2646,2018,11,544.0,Medium,1,-292168.32,-110.41886621315193,0.0,12.89803162045331,4.071854614300467,0.000664451827242525,-4.039938259047569,Low,0
T00546,367,39,3,2022-05-05,1,40.0,Female,Surat,423787.0,2021-10-23,59.83,1,Books,663.71,15,434,3.0,0,0,0,1,1389,1583,2021,10,546.0,Medium,1,-27875.82,-17.609488313329123,0.0,12.956988609172413,7.734985455707076,0.0007194244604316547,0.0902880137233867,Low,0
T00548,614,63,3,2023-04-30,0,45.0,Female,Vadodara,2059115.0,2018-12-13,24.93,1,Groceries,1408.51,10,345,4.0,0,0,0,1,1029,2628,2018,12,548.0,Very High,3,-38029.77,-14.47099315068493,0.0,14.537787322451168,4.992995093127972,0.000970873786407767,-0.09619382527114617,Very High,0
T00549,267,83,3,2023-10-14,1,58.0,Female,Rajkot,1643209.0,2019-08-27,37.15,1,Clothing,1138.42,20,478,1.1,0,0,0,1,862,2371,2019,8,549.0,Very High,3,-64889.94,-27.368173766343315,0.0,14.312162203824379,6.0950799830683104,0.0011587485515643105,-0.5654687944768156,High,0
