transaction_id,customer_id,product_id,quantity,purchase_date,purchased,age,gender,city,annual_income,signup_date,loyalty_score,is_active,category,price,discount,stock_qty,rating
T00623,977,93,2,2024-01-10,0,59.0,Male,Ahmedabad,377603.0,2021-05-14,65.6,1,Groceries,596.84,5,225,3.2
T00624,992,81,3,2022-05-06,0,35.0,Female,Mumbai,667029.0,2018-12-12,58.59,1,Clothing,3546.64,15,127,2.2
T00625,258,2,3,2022-07-28,1,40.0,Male,Rajkot,2104361.0,2018-05-08,75.07,1,Electronics,28275.9,0,13,4.8
T00626,336,42,3,2022-04-07,1,37.0,Other,Ahmedabad,993721.0,2022-03-07,13.93,0,Home,5795.42,15,273,4.8
T00627,737,30,2,2022-03-15,0,65.0,Female,Mumbai,1812459.0,2020-07-20,61.07,0,Groceries,1889.88,15,487,2.0
T00628,315,2,4,2023-09-19,1,40.0,Female,Mumbai,1550901.0,2021-02-05,87.68,1,Electronics,28275.9,0,13,4.8
T00629,555,42,2,2022-07-10,0,31.0,Male,Delhi,770058.0,2018-05-04,25.43,1,Home,5795.42,15,273,4.8
T00630,198,62,1,2023-11-13,1,,Other,Surat,543838.0,2019-08-15,47.14,1,Groceries,1806.85,0,372,4.4
T00631,869,25,2,2024-03-29,0,51.0,Female,Delhi,2205373.0,2021-10-04,91.85,1,Toys,1624.24,15,11,3.1
T00632,507,21,1,2023-12-17,1,37.0,Other,Surat,295257.0,2022-03-06,49.99,1,Home,13309.82,0,331,2.3
T00633,606,76,4,2022-02-25,1,69.0,Other,Rajkot,642299.0,2020-10-25,42.21,1,Electronics,23392.87,0,186,1.6
T00634,617,35,3,2023-12-21,0,39.0,Male,Vadodara,2318345.0,2021-05-07,74.32,1,Groceries,1662.07,20,221,2.9
T00635,931,65,3,2023-07-07,1,53.0,Other,Delhi,354688.0,2022-08-24,8.44,1,Clothing,2660.2,20,130,4.0
T00636,343,29,2,2022-02-01,1,26.0,Male,Mumbai,266007.0,2022-05-28,39.17,1,Home,4230.28,5,344,1.5
T00637,830,46,3,2023-06-11,1,52.0,Male,Rajkot,2123938.0,2022-05-25,19.63,1,Toys,5893.35,20,336,1.0
T00638,861,86,4,2023-07-28,1,70.0,Male,Surat,682170.0,2021-12-09,56.63,1,Home,5620.98,10,159,2.4
T00639,537,93,3,2023-10-29,1,40.0,Male,Surat,1636978.0,2019-07-14,58.2,1,Groceries,596.84,5,225,3.2
T00640,835,91,2,2022-10-11,0,49.0,Other,Mumbai,1912650.0,2019-01-26,28.2,0,Toys,579.59,10,118,2.8
T00641,680,26,4,2023-12-22,1,41.0,Male,Surat,541692.0,2020-05-02,67.16,1,Home,14697.98,10,40,1.1
T00642,707,2,1,2024-04-11,0,50.0,Female,Delhi,1800299.0,2023-05-09,39.51,1,Electronics,28275.9,0,13,4.8
T00643,881,77,2,2023-05-09,0,21.0,Male,Delhi,298240.0,2019-01-07,,1,Toys,1098.07,15,433,2.9
T00644,97,93,1,2022-07-06,0,68.0,Other,Vadodara,640125.0,2020-01-01,69.21,0,Groceries,596.84,5,225,3.2
T00645,917,63,4,2023-05-13,1,40.0,Female,Mumbai,2176363.0,2021-12-13,43.25,1,Groceries,1408.51,10,345,4.0
T00646,262,34,2,2023-03-18,1,50.0,Other,Mumbai,2419206.0,2018-03-23,8.95,1,Clothing,2850.59,5,300,2.8
T00647,796,100,2,2022-05-10,0,41.0,Female,Vadodara,251802.0,2018-12-19,39.71,1,Home,11936.9,15,229,1.8
T00648,705,8,4,2023-10-01,0,56.0,Female,Delhi,2220753.0,2021-02-10,95.13,1,Clothing,2620.99,0,163,3.2
T00649,941,20,3,2022-10-19,1,62.0,Male,Surat,633865.0,2023-02-07,79.56,1,Home,8966.39,5,215,3.3
T00650,948,41,2,2022-04-24,0,59.0,Female,Vadodara,809386.0,2022-01-25,18.24,1,Toys,3021.53,10,7,3.2
T00651,813,58,2,2022-07-18,0,46.0,Male,Rajkot,2256735.0,2019-06-30,56.91,1,Toys,3847.93,20,280,2.1
T00652,396,7,1,2022-01-13,0,73.0,Male,Ahmedabad,794990.0,2020-08-04,69.03,1,Groceries,1388.41,0,188,4.8
T00653,102,18,3,2022-09-28,1,19.0,Male,Ahmedabad,645057.0,2021-09-03,12.42,0,Toys,1049.25,20,166,1.5
T00654,149,17,1,2023-08-24,1,65.0,Other,Delhi,1134057.0,2021-12-01,13.89,1,Toys,1098.17,15,163,2.9
T00655,994,52,1,2022-08-03,1,26.0,Other,Delhi,1641130.0,2019-04-27,25.04,0,Home,15124.37,5,237,1.4
T00656,331,86,3,2023-03-20,1,21.0,Male,Rajkot,904746.0,2018-05-03,38.82,1,Home,5620.98,10,159,2.4
T00657,158,49,3,2024-02-29,1,67.0,Other,Vadodara,1758679.0,2019-12-30,26.93,1,Home,14654.86,20,131,4.0
T00658,2,88,4,2023-05-27,1,27.0,Female,Vadodara,323928.0,2021-11-06,53.82,1,Toys,2144.89,15,258,4.7
T00659,236,41,3,2023-03-23,1,27.0,Other,Delhi,1817001.0,2020-01-21,60.21,0,Toys,3021.53,10,7,3.2
T00660,352,83,2,2023-12-16,1,26.0,Other,Mumbai,193923.0,2020-04-20,75.97,1,Clothing,1138.42,20,478,1.1
T00661,770,1,3,2022-03-15,0,74.0,Other,Vadodara,2325673.0,2019-08-29,54.59,1,Books,2130.87,10,173,3.0
T00662,54,67,4,2023-06-21,0,34.0,Female,Vadodara,1911501.0,2021-03-11,21.91,1,Groceries,1390.87,5,96,1.4
T00663,84,29,4,2022-04-11,1,21.0,Male,Ahmedabad,2395331.0,2018-07-19,3.44,1,Home,4230.28,5,344,1.5
T00664,632,33,4,2022-06-25,1,62.0,Other,Rajkot,1367777.0,2019-09-19,76.45,1,Clothing,4583.61,10,246,2.0
T00665,371,47,3,2023-03-03,1,70.0,Female,Ahmedabad,1330870.0,2019-01-20,17.74,1,Toys,3240.34,10,428,1.3
T00666,727,81,3,2022-04-27,1,65.0,Other,Ahmedabad,2216113.0,2020-01-17,1.85,1,Clothing,3546.64,15,127,2.2
T00667,259,90,1,2022-06-15,1,66.0,Male,Rajkot,734492.0,2020-12-30,89.77,1,Books,2610.34,15,441,1.2
T00668,701,97,1,2022-02-10,0,42.0,Male,Vadodara,173959.0,2022-03-06,91.11,0,Home,14355.86,10,272,1.7
T00669,566,62,2,2023-03-05,1,26.0,Other,Mumbai,1360553.0,2018-07-19,6.59,1,Groceries,1806.85,0,372,4.4
T00670,700,8,1,2022-12-10,1,39.0,Male,Ahmedabad,863423.0,2021-08-28,36.7,1,Clothing,2620.99,0,163,3.2
T00671,32,25,2,2023-02-28,1,25.0,Other,Delhi,1726312.0,2021-05-30,53.01,1,Toys,1624.24,15,11,3.1
T00672,642,17,4,2023-01-01,1,26.0,Other,Vadodara,159565.0,2018-09-01,37.58,1,Toys,1098.17,15,163,2.9
T00673,550,19,1,2022-04-30,1,74.0,Male,Ahmedabad,1237085.0,2020-07-27,29.4,1,Electronics,35068.14,10,456,2.2
T00674,644,1,3,2023-09-01,0,54.0,Other,Ahmedabad,2301710.0,2018-11-15,,1,Books,2130.87,10,173,3.0
T00675,422,21,1,2023-10-19,1,60.0,Female,Vadodara,2251850.0,2018-12-11,26.85,1,Home,13309.82,0,331,2.3
T00676,856,50,2,2023-12-29,0,58.0,Other,Surat,2096408.0,2020-07-10,64.51,1,Groceries,1106.41,15,324,1.4
T00677,154,64,1,2022-08-17,1,,Female,Delhi,2004581.0,2021-12-27,59.18,1,Home,9040.89,15,269,1.9
T00678,185,7,4,2024-04-04,1,64.0,Male,Ahmedabad,261350.0,2022-09-23,6.15,1,Groceries,1388.41,0,188,4.8
T00679,323,82,3,2022-05-10,1,47.0,Other,Vadodara,1166471.0,2019-11-14,89.99,1,Books,2343.59,5,112,2.8
T00680,952,94,2,2022-12-18,1,70.0,Other,Ahmedabad,693299.0,2022-11-09,20.4,1,Toys,5998.48,10,387,3.1
T00681,912,73,3,2024-06-07,1,27.0,Female,Rajkot,1098608.0,2019-10-22,47.03,1,Groceries,1695.89,15,454,4.5
T00682,261,100,3,2022-11-14,1,63.0,Female,Ahmedabad,703499.0,2018-11-19,29.18,1,Home,11936.9,15,229,1.8
T00683,962,67,2,2023-10-11,1,63.0,Other,Vadodara,2474670.0,2023-06-10,21.37,1,Groceries,1390.87,5,96,1.4
T00684,520,63,3,2024-04-15,1,31.0,Male,Surat,2004747.0,2022-07-16,56.07,1,Groceries,1408.51,10,345,4.0
T00685,976,10,3,2022-12-03,1,49.0,Male,Surat,324271.0,2022-12-30,72.92,1,Electronics,60872.09,15,79,1.9
T00686,953,61,1,2022-09-30,1,22.0,Male,Mumbai,1422036.0,2023-05-24,49.83,1,Toys,1764.11,10,163,1.6
T00687,963,51,3,2022-04-27,0,33.0,Male,Rajkot,399524.0,2018-11-25,16.58,1,Groceries,1250.97,15,158,1.5
T00688,414,29,3,2024-03-28,1,66.0,Other,Vadodara,578728.0,2021-07-12,8.42,1,Home,4230.28,5,344,1.5
T00689,650,46,3,2023-01-03,1,51.0,Male,Delhi,,2022-06-17,,1,Toys,5893.35,20,336,1.0
T00690,423,90,3,2022-04-04,0,23.0,Male,Vadodara,834643.0,2022-08-16,12.69,1,Books,2610.34,15,441,1.2
T00691,479,91,2,2022-06-17,0,45.0,Female,Rajkot,1851321.0,2020-10-18,62.67,1,Toys,579.59,10,118,2.8
T00692,297,51,4,2023-12-16,0,24.0,Female,Rajkot,2184310.0,2020-03-11,,0,Groceries,1250.97,15,158,1.5
T00693,6,74,1,2022-12-07,1,,Other,Ahmedabad,604777.0,2022-05-29,79.39,1,Groceries,1192.1,10,427,3.2
T00694,566,37,3,2023-10-23,1,26.0,Other,Mumbai,1360553.0,2018-07-19,6.59,1,Electronics,42704.08,5,224,4.4
T00695,571,11,3,2023-11-26,1,31.0,Female,Vadodara,132422.0,2021-03-30,1.71,0,Groceries,1509.99,5,156,2.5
T00696,328,32,2,2022-06-01,0,72.0,Male,Surat,1592888.0,2021-04-05,39.23,1,Home,21526.0,0,402,2.6
T00697,633,60,4,2023-08-09,1,54.0,Male,Vadodara,2129251.0,2021-10-26,89.23,1,Clothing,500.57,10,253,4.9
T00698,214,22,3,2024-05-26,0,69.0,Female,Mumbai,2307582.0,2022-09-26,76.89,0,Clothing,2891.78,5,169,1.9
T00699,851,25,2,2022-10-01,1,61.0,Female,Rajkot,1006773.0,2021-06-07,30.94,1,Toys,1624.24,15,11,3.1
T00700,17,13,1,2023-07-08,1,18.0,Female,Delhi,2100960.0,2018-01-20,9.6,1,Groceries,821.97,20,273,2.9
T00701,419,75,1,2023-05-11,0,51.0,Female,Vadodara,122258.0,2021-12-28,42.16,1,Books,2672.75,5,430,3.2
T00702,296,71,3,2023-12-25,1,32.0,Other,Delhi,2480623.0,2019-12-19,86.76,1,Books,1763.08,5,388,1.5
T00703,473,35,3,2022-04-11,0,50.0,Female,Rajkot,577623.0,2020-07-25,,1,Groceries,1662.07,20,221,2.9
T00704,648,27,4,2023-07-11,1,55.0,Male,Rajkot,681690.0,2018-02-20,,1,Toys,5415.7,5,88,4.7
T00705,1,37,4,2022-03-23,1,38.0,Male,Mumbai,1814588.0,2020-06-18,14.91,1,Electronics,42704.08,5,224,4.4
T00706,424,86,3,2023-06-13,1,20.0,Male,Mumbai,1574302.0,2019-08-08,19.72,0,Home,5620.98,10,159,2.4
T00707,280,98,2,2022-03-14,0,38.0,Male,Surat,318278.0,2022-02-04,34.43,1,Toys,509.15,15,271,2.2
T00708,746,60,4,2022-01-14,0,74.0,Male,Surat,347241.0,2021-12-23,15.56,1,Clothing,500.57,10,253,4.9
T00709,926,11,3,2023-03-09,1,19.0,Male,Rajkot,838350.0,2019-09-27,15.76,1,Groceries,1509.99,5,156,2.5
T00710,957,4,4,2022-06-06,0,32.0,Male,Ahmedabad,883978.0,2020-02-20,46.58,1,Toys,1696.13,20,79,4.4
T00711,893,81,3,2024-01-05,1,28.0,Male,Delhi,2397365.0,2019-02-19,86.47,1,Clothing,3546.64,15,127,2.2
T00712,461,98,1,2022-05-12,1,26.0,Other,Vadodara,1927721.0,2020-03-18,82.77,1,Toys,509.15,15,271,2.2
T00713,966,42,3,2022-12-04,0,59.0,Male,Vadodara,1161322.0,2019-05-22,42.06,1,Home,5795.42,15,273,4.8
T00714,676,44,1,2023-02-08,0,73.0,Male,Surat,988471.0,2023-06-15,2.38,0,Toys,4226.53,5,438,3.1
T00715,302,72,4,2023-01-11,1,28.0,Other,Mumbai,2404939.0,2020-01-14,81.41,0,Home,22153.51,5,497,3.0
T00716,155,35,3,2024-06-06,1,47.0,Other,Surat,364581.0,2021-05-24,54.31,1,Groceries,1662.07,20,221,2.9
T00717,834,27,4,2023-07-13,1,,Female,Surat,395512.0,2020-03-16,71.14,1,Toys,5415.7,5,88,4.7
T00718,84,78,1,2022-04-17,1,21.0,Male,Ahmedabad,2395331.0,2018-07-19,3.44,1,Groceries,174.87,0,140,3.2
T00719,285,74,3,2023-09-12,1,44.0,Other,Vadodara,1675909.0,2021-03-12,55.93,0,Groceries,1192.1,10,427,3.2
T00720,84,76,4,2022-09-22,0,21.0,Male,Ahmedabad,2395331.0,2018-07-19,3.44,1,Electronics,23392.87,0,186,1.6
T00721,523,59,1,2022-07-24,1,71.0,Other,Mumbai,680636.0,2020-05-24,93.03,1,Clothing,498.06,0,12,1.1
T00722,392,32,4,2022-03-20,1,47.0,Male,Rajkot,343038.0,2020-08-29,14.71,1,Home,21526.0,0,402,2.6
T00723,774,80,2,2022-06-04,0,48.0,Other,Rajkot,1852958.0,2022-08-07,20.43,0,Electronics,73715.1,5,150,2.4
T00724,721,46,1,2024-02-22,0,30.0,Male,Delhi,988651.0,2020-05-21,96.4,0,Toys,5893.35,20,336,1.0
T00725,635,100,1,2022-09-04,0,53.0,Other,Delhi,1157306.0,2020-12-21,60.76,0,Home,11936.9,15,229,1.8
T00726,620,35,1,2023-06-15,0,73.0,Female,Delhi,902929.0,2020-02-25,92.23,1,Groceries,1662.07,20,221,2.9
T00727,571,6,3,2024-05-07,1,31.0,Female,Vadodara,132422.0,2021-03-30,1.71,0,Toys,1255.52,0,418,3.9
T00728,64,92,3,2023-06-22,1,40.0,Female,Surat,,2018-07-26,93.55,1,Clothing,3091.76,0,117,2.8
T00729,772,35,3,2023-12-30,0,21.0,Female,Rajkot,1203584.0,2020-10-14,18.29,0,Groceries,1662.07,20,221,2.9
T00730,53,56,2,2022-06-03,1,64.0,Male,Vadodara,1800556.0,2022-03-20,48.53,1,Books,1147.25,5,469,1.8
T00731,79,48,2,2022-06-03,1,52.0,Female,Ahmedabad,2451282.0,2021-09-12,53.98,0,Groceries,1241.05,5,166,1.6
T00732,636,51,1,2023-11-17,1,51.0,Male,Surat,484070.0,2022-05-14,,0,Groceries,1250.97,15,158,1.5
T00733,106,53,2,2022-04-02,1,24.0,Other,Mumbai,989865.0,2019-09-16,20.42,1,Books,698.7,0,497,1.0
T00734,117,26,4,2023-03-09,0,55.0,Other,Ahmedabad,813808.0,2020-08-19,13.63,1,Home,14697.98,10,40,1.1
T00735,719,90,1,2022-12-04,1,47.0,Female,Surat,635492.0,2022-05-08,35.92,1,Books,2610.34,15,441,1.2
T00736,464,71,1,2023-04-25,1,32.0,Other,Mumbai,2033371.0,2020-05-14,,1,Books,1763.08,5,388,1.5
T00737,658,79,4,2023-11-24,0,20.0,Male,Mumbai,1668422.0,2018-08-19,44.43,1,Toys,1960.57,0,359,4.6
T00738,427,71,1,2022-05-11,0,47.0,Female,Mumbai,1672252.0,2018-06-27,41.53,1,Books,1763.08,5,388,1.5
T00739,31,7,2,2023-03-26,0,34.0,Male,Rajkot,2149370.0,2020-12-31,92.14,1,Groceries,1388.41,0,188,4.8
T00740,812,93,3,2024-03-20,0,52.0,Male,Ahmedabad,2240728.0,2018-07-06,7.01,1,Groceries,596.84,5,225,3.2
T00741,722,54,4,2024-02-26,1,46.0,Female,Mumbai,639527.0,2018-09-27,4.4,0,Clothing,719.93,15,389,2.5
T00742,33,21,2,2022-09-30,1,,Male,Vadodara,1382916.0,2019-12-01,53.4,1,Home,13309.82,0,331,2.3
T00743,478,35,4,2023-08-11,1,74.0,Male,Vadodara,1492214.0,2023-02-05,51.36,1,Groceries,1662.07,20,221,2.9
T00744,242,99,4,2022-06-26,1,31.0,Male,Mumbai,837155.0,2023-06-02,83.77,1,Toys,5881.93,20,275,4.6
T00745,375,4,1,2023-11-27,1,48.0,Other,Rajkot,,2018-02-28,94.8,1,Toys,1696.13,20,79,4.4
T00746,258,28,1,2024-04-10,1,40.0,Male,Rajkot,2104361.0,2018-05-08,75.07,1,Clothing,2710.87,10,470,3.4
T00747,330,73,2,2023-10-05,1,20.0,Female,Vadodara,1537631.0,2019-03-05,94.44,1,Groceries,1695.89,15,454,4.5
T00748,825,27,4,2024-05-24,0,55.0,Male,Rajkot,1391848.0,2018-06-06,60.78,1,Toys,5415.7,5,88,4.7
T00749,31,59,1,2022-02-18,1,34.0,Male,Rajkot,2149370.0,2020-12-31,92.14,1,Clothing,498.06,0,12,1.1
T00750,168,72,1,2023-07-21,1,73.0,Male,Vadodara,474481.0,2020-05-22,39.95,0,Home,22153.51,5,497,3.0
T00751,866,42,4,2023-10-28,0,41.0,Other,Delhi,1843306.0,2022-03-19,72.9,1,Home,5795.42,15,273,4.8
T00752,823,24,2,2022-12-21,1,37.0,Other,Mumbai,919728.0,2022-06-19,87.54,1,Books,2901.81,0,436,3.3
T00753,349,5,2,2023-12-13,1,26.0,Other,Rajkot,1411947.0,2018-02-14,8.43,1,Home,23609.45,5,108,2.9
T00754,820,14,4,2022-11-04,1,40.0,Male,Surat,1245761.0,2018-08-18,63.21,1,Books,737.42,0,29,4.8
T00755,924,21,2,2024-05-17,1,46.0,Male,Vadodara,1474334.0,2019-12-12,20.08,1,Home,13309.82,0,331,2.3
T00756,481,57,1,2024-06-03,1,38.0,Male,Vadodara,2284272.0,2022-12-17,13.33,0,Toys,2336.65,15,29,2.6
T00757,133,94,4,2023-09-22,1,73.0,Male,Surat,1772856.0,2020-02-18,41.22,0,Toys,5998.48,10,387,3.1
T00758,970,11,1,2024-02-14,1,27.0,Other,Mumbai,2370224.0,2022-09-07,60.93,1,Groceries,1509.99,5,156,2.5
T00759,816,64,3,2022-02-15,1,56.0,Female,Ahmedabad,496254.0,2018-06-08,27.41,1,Home,9040.89,15,269,1.9
T00760,821,84,3,2022-10-29,1,63.0,Male,Vadodara,1042345.0,2022-10-03,85.68,1,Books,849.78,5,133,1.2
T00761,359,77,2,2024-05-17,1,26.0,Other,Surat,1512532.0,2019-06-12,77.57,1,Toys,1098.07,15,433,2.9
T00762,682,79,3,2023-02-12,1,67.0,Other,Ahmedabad,276946.0,2021-12-10,6.02,1,Toys,1960.57,0,359,4.6
T00763,993,2,1,2022-07-08,1,64.0,Female,Ahmedabad,1941454.0,2020-02-09,46.14,1,Electronics,28275.9,0,13,4.8
T00764,297,1,3,2024-04-01,1,24.0,Female,Rajkot,2184310.0,2020-03-11,,0,Books,2130.87,10,173,3.0
T00765,967,32,1,2024-04-09,0,69.0,Male,Mumbai,1062580.0,2021-07-10,66.08,1,Home,21526.0,0,402,2.6
T00766,226,48,2,2022-05-09,0,37.0,Male,Delhi,1280965.0,2022-09-07,58.74,0,Groceries,1241.05,5,166,1.6
T00767,478,66,2,2023-07-15,0,74.0,Male,Vadodara,1492214.0,2023-02-05,51.36,1,Electronics,57496.3,10,441,2.2
T00768,114,60,1,2023-06-21,1,38.0,Male,Ahmedabad,315573.0,2020-12-30,53.28,1,Clothing,500.57,10,253,4.9
T00769,824,59,3,2022-09-23,0,,Female,Rajkot,808722.0,2019-02-10,7.43,1,Clothing,498.06,0,12,1.1
T00770,836,55,2,2022-04-28,0,46.0,Male,Mumbai,1678972.0,2018-01-20,70.94,0,Electronics,19468.16,20,127,2.0
T00771,453,3,4,2023-04-09,1,49.0,Male,Surat,218128.0,2019-06-24,51.7,1,Toys,2617.55,20,192,1.9
T00772,742,61,2,2022-05-24,1,71.0,Other,Surat,796784.0,2022-12-13,,1,Toys,1764.11,10,163,1.6
T00773,666,67,3,2023-03-18,1,33.0,Female,Ahmedabad,530077.0,2019-08-22,76.45,0,Groceries,1390.87,5,96,1.4
T00774,691,1,4,2022-07-19,0,45.0,Male,Surat,,2018-12-27,51.91,0,Books,2130.87,10,173,3.0
T00775,787,58,3,2022-06-06,1,25.0,Male,Surat,1841881.0,2018-03-12,10.86,1,Toys,3847.93,20,280,2.1
T00776,942,79,1,2023-05-02,1,18.0,Other,Mumbai,370746.0,2019-12-27,42.4,1,Toys,1960.57,0,359,4.6
T00777,686,26,4,2024-05-09,1,26.0,Other,Surat,1642397.0,2018-04-21,13.74,1,Home,14697.98,10,40,1.1
T00778,487,36,3,2022-05-14,1,23.0,Other,Delhi,2422760.0,2020-04-14,42.69,0,Home,22807.24,15,316,4.6
T00779,927,61,4,2022-05-28,1,67.0,Other,Mumbai,2390660.0,2018-09-13,41.31,0,Toys,1764.11,10,163,1.6
T00780,173,48,3,2022-12-02,0,33.0,Male,Vadodara,1966844.0,2020-02-18,5.72,1,Groceries,1241.05,5,166,1.6
T00781,828,65,4,2022-03-12,0,47.0,Male,Ahmedabad,763438.0,2018-01-02,76.68,1,Clothing,2660.2,20,130,4.0
T00782,742,24,3,2022-08-21,0,71.0,Other,Surat,796784.0,2022-12-13,,1,Books,2901.81,0,436,3.3
T00783,680,71,1,2022-11-30,1,41.0,Male,Surat,541692.0,2020-05-02,67.16,1,Books,1763.08,5,388,1.5
T00784,542,1,4,2024-03-21,1,56.0,Other,Delhi,1741791.0,2019-03-31,51.06,1,Books,2130.87,10,173,3.0
T00785,782,89,4,2023-10-28,1,69.0,Male,Rajkot,932245.0,2019-04-21,75.33,1,Electronics,28480.84,15,255,1.7
T00786,881,77,4,2022-03-31,0,21.0,Male,Delhi,298240.0,2019-01-07,,1,Toys,1098.07,15,433,2.9
T00787,765,53,4,2022-11-30,1,48.0,Male,Delhi,902084.0,2020-04-23,20.85,1,Books,698.7,0,497,1.0
T00788,232,13,1,2022-07-18,1,49.0,Other,Delhi,795468.0,2020-02-17,68.61,1,Groceries,821.97,20,273,2.9
T00789,53,7,4,2022-06-10,1,64.0,Male,Vadodara,1800556.0,2022-03-20,48.53,1,Groceries,1388.41,0,188,4.8
T00790,60,29,2,2023-06-22,1,40.0,Female,Mumbai,352380.0,2018-09-11,84.94,1,Home,4230.28,5,344,1.5
T00791,677,58,1,2022-05-01,0,58.0,Male,Delhi,1225293.0,2018-12-18,89.6,1,Toys,3847.93,20,280,2.1
T00792,549,84,2,2022-10-28,1,59.0,Female,Surat,976647.0,2022-04-12,79.45,0,Books,849.78,5,133,1.2
T00793,97,57,4,2023-12-25,1,68.0,Other,Vadodara,640125.0,2020-01-01,69.21,0,Toys,2336.65,15,29,2.6
T00794,880,46,3,2023-07-29,0,61.0,Other,Mumbai,503318.0,2022-03-11,72.03,1,Toys,5893.35,20,336,1.0
T00795,773,91,2,2023-03-12,0,34.0,Female,Ahmedabad,1230464.0,2021-01-20,53.84,1,Toys,579.59,10,118,2.8
T00796,376,69,4,2022-03-09,1,56.0,Male,Vadodara,1098119.0,2020-04-17,45.86,1,Home,21463.29,5,293,1.4
T00797,980,54,2,2024-02-04,1,40.0,Male,Vadodara,1126018.0,2018-01-10,66.93,0,Clothing,719.93,15,389,2.5
T00798,353,23,4,2023-04-04,1,60.0,Other,Mumbai,264801.0,2019-07-29,58.72,1,Clothing,2555.84,20,60,1.3
T00799,17,15,4,2023-05-29,0,18.0,Female,Delhi,2100960.0,2018-01-20,9.6,1,Electronics,43365.65,5,281,4.9
T00800,395,66,4,2023-02-02,1,27.0,Other,Ahmedabad,1762917.0,2019-03-25,77.41,1,Electronics,57496.3,10,441,2.2
T00801,432,50,3,2023-09-12,1,46.0,Female,Rajkot,1620704.0,2018-06-17,38.91,0,Groceries,1106.41,15,324,1.4
T00802,173,18,2,2022-10-13,1,33.0,Male,Vadodara,1966844.0,2020-02-18,5.72,1,Toys,1049.25,20,166,1.5
T00803,741,13,1,2023-07-15,1,51.0,Female,Vadodara,1656401.0,2021-06-08,96.96,1,Groceries,821.97,20,273,2.9
T00804,195,40,1,2022-05-20,0,52.0,Other,Surat,1793853.0,2022-07-11,17.08,1,Toys,2580.47,0,234,3.2
T00805,428,11,1,2023-12-31,1,23.0,Male,Ahmedabad,772679.0,2018-12-09,13.73,1,Groceries,1509.99,5,156,2.5
T00806,359,68,1,2023-07-10,1,26.0,Other,Surat,1512532.0,2019-06-12,77.57,1,Groceries,529.99,15,359,1.0
T00807,351,75,4,2024-02-20,1,30.0,Male,Delhi,1021242.0,2021-05-24,35.85,1,Books,2672.75,5,430,3.2
T00808,453,13,2,2023-08-13,1,49.0,Male,Surat,218128.0,2019-06-24,51.7,1,Groceries,821.97,20,273,2.9
T00809,701,65,2,2023-12-29,1,42.0,Male,Vadodara,173959.0,2022-03-06,91.11,0,Clothing,2660.2,20,130,4.0
T00810,565,96,3,2024-06-12,1,,Male,Surat,1153306.0,2023-01-10,45.28,1,Toys,2503.56,15,408,1.6
T00811,560,67,2,2023-09-02,1,59.0,Male,Surat,1194489.0,2021-09-13,6.05,1,Groceries,1390.87,5,96,1.4
T00812,675,81,2,2024-01-18,1,74.0,Male,Mumbai,392342.0,2022-09-05,60.87,1,Clothing,3546.64,15,127,2.2
T00813,790,85,2,2022-10-09,1,66.0,Other,Delhi,1665692.0,2020-09-19,93.85,1,Electronics,28165.65,5,408,4.3
T00814,528,85,3,2023-10-23,1,60.0,Female,Ahmedabad,945119.0,2020-11-14,30.66,1,Electronics,28165.65,5,408,4.3
T00815,496,91,1,2024-03-26,1,21.0,Male,Ahmedabad,1974238.0,2019-08-03,86.48,1,Toys,579.59,10,118,2.8
T00816,785,33,2,2023-08-01,1,27.0,Male,Rajkot,1306561.0,2022-04-10,24.64,0,Clothing,4583.61,10,246,2.0
T00817,463,94,3,2024-01-16,0,38.0,Female,Rajkot,2077982.0,2021-11-25,,1,Toys,5998.48,10,387,3.1
T00818,120,21,3,2023-04-02,1,29.0,Male,Ahmedabad,486598.0,2020-05-26,68.04,1,Home,13309.82,0,331,2.3
T00819,97,43,4,2022-03-28,0,68.0,Other,Vadodara,640125.0,2020-01-01,69.21,0,Clothing,3245.51,20,342,2.2
T00820,626,25,3,2022-03-20,1,47.0,Male,Surat,1930326.0,2020-05-14,97.26,1,Toys,1624.24,15,11,3.1
T00821,761,92,1,2022-07-24,1,22.0,Other,Delhi,2119171.0,2019-07-20,6.23,1,Clothing,3091.76,0,117,2.8
T00822,700,18,2,2024-03-01,1,39.0,Male,Ahmedabad,863423.0,2021-08-28,36.7,1,Toys,1049.25,20,166,1.5
T00823,651,91,3,2022-12-03,1,27.0,Other,Delhi,1845114.0,2022-08-18,56.05,0,Toys,579.59,10,118,2.8
T00824,518,74,1,2022-09-11,1,41.0,Male,Rajkot,292084.0,2019-06-25,26.53,1,Groceries,1192.1,10,427,3.2
T00825,350,57,3,2022-10-31,1,56.0,Other,Delhi,1507208.0,2020-05-10,52.97,1,Toys,2336.65,15,29,2.6
T00826,14,36,3,2023-01-15,0,39.0,Male,Mumbai,1294521.0,2022-06-27,,1,Home,22807.24,15,316,4.6
T00827,883,74,3,2022-05-10,1,32.0,Other,Rajkot,1339611.0,2023-04-02,65.79,1,Groceries,1192.1,10,427,3.2
T00828,470,47,3,2023-08-19,0,29.0,Other,Surat,2290604.0,2019-05-26,84.91,0,Toys,3240.34,10,428,1.3
T00829,232,25,3,2022-10-03,1,49.0,Other,Delhi,795468.0,2020-02-17,68.61,1,Toys,1624.24,15,11,3.1
